originalFileName,newFileName,label,confidence,imageHeight,imageWidth,xPosition,yPosition,croppedHeight,croppedWidth
CAS9DmcA3KX,CAS9DmcA3KX_vase_0.88.jpg,vase,0.883403599,540,540,402,315,300,300
CAS9rEcHrwf,CAS9rEcHrwf_vase_1.00.jpg,vase,0.99556011,789,789,388,317,300,300
CAS9rEcHrwf,CAS9rEcHrwf_vase_0.98.jpg,vase,0.978767335,789,789,104,529,300,300
CAsA7tWjQp2,CAsA7tWjQp2_bowl_0.88.jpg,bowl,0.88222146,1079,1080,0,38,300,300
CAsaMyeFXU8,CAsaMyeFXU8_vase_0.98.jpg,vase,0.975874305,800,800,91,216,300,300
CAsaMyeFXU8,CAsaMyeFXU8_vase_0.97.jpg,vase,0.974807978,800,800,296,388,300,300
CAsaMyeFXU8,CAsaMyeFXU8_vase_0.90.jpg,vase,0.898191154,800,800,356,87,300,300
CAsanyrDXRc,CAsanyrDXRc_bowl_0.87.jpg,bowl,0.869884849,1080,1080,263,220,300,300
CAsanyrDXRc,CAsanyrDXRc_bowl_0.81.jpg,bowl,0.812473416,1080,1080,136,105,300,300
CASAy-6ArxT,CASAy-6ArxT_vase_0.96.jpg,vase,0.956508279,1080,1080,202,426,300,300
CASAy6iDtug,CASAy6iDtug_bowl_0.97.jpg,bowl,0.973899484,1037,1080,514,439,300,300
CASAy6iDtug,CASAy6iDtug_bowl_0.96.jpg,bowl,0.964594424,1037,1080,778,386,300,300
CASAy6iDtug,CASAy6iDtug_bowl_0.96.jpg,bowl,0.96104604,1037,1080,157,416,300,300
CASAy6iDtug,CASAy6iDtug_bowl_0.92.jpg,bowl,0.922212422,1037,1080,0,396,300,300
CASB5CcDyVT,CASB5CcDyVT_cup_0.83.jpg,cup,0.831976116,1080,1080,301,528,300,300
CASBEvTIXI0,CASBEvTIXI0_bowl_0.95.jpg,bowl,0.94777292,1080,1080,400,430,300,300
CASbPW8gB-v,CASbPW8gB-v_cup_0.97.jpg,cup,0.972177684,1080,1080,258,363,300,300
CAsBzRNgnty,CAsBzRNgnty_bowl_0.97.jpg,bowl,0.966809332,887,1080,643,466,300,300
CAsBzRNgnty,CAsBzRNgnty_cup_0.83.jpg,cup,0.829209447,887,1080,496,258,300,300
CASc2G-og5W,CASc2G-og5W_vase_0.96.jpg,vase,0.958241045,810,1080,40,327,300,300
CASc2G-og5W,CASc2G-og5W_vase_0.85.jpg,vase,0.850299895,810,1080,687,329,300,300
CAscAt7jVPk,CAscAt7jVPk_vase_0.99.jpg,vase,0.993918478,1080,1080,320,295,300,300
CASChKaDc6u,CASChKaDc6u_vase_0.91.jpg,vase,0.910659909,1080,1080,198,156,300,300
CASDCGJo7_u,CASDCGJo7_u_vase_1.00.jpg,vase,0.995350003,1080,1080,759,724,300,300
CASDCGJo7_u,CASDCGJo7_u_vase_0.99.jpg,vase,0.99417752,1080,1080,188,180,300,300
CASDCGJo7_u,CASDCGJo7_u_cup_0.98.jpg,cup,0.982313931,1080,1080,656,178,300,300
CASDCGJo7_u,CASDCGJo7_u_bowl_0.90.jpg,bowl,0.904099882,1080,1080,104,777,300,300
CASdHOrDtkg,CASdHOrDtkg_cup_0.86.jpg,cup,0.862880111,1080,1080,371,163,300,300
CAsdUjxDYIy,CAsdUjxDYIy_vase_0.95.jpg,vase,0.951438308,1000,1000,255,408,300,300
CAsdY-HjtAX,CAsdY-HjtAX_cup_0.85.jpg,cup,0.852553308,1350,1080,537,707,300,300
CASdYCxgjiE,CASdYCxgjiE_cup_0.89.jpg,cup,0.889340997,1350,1080,98,553,300,300
CASERMWJ-Rk,CASERMWJ-Rk_vase_0.97.jpg,vase,0.969878256,1080,1080,535,392,300,300
CASERMWJ-Rk,CASERMWJ-Rk_vase_0.95.jpg,vase,0.95311439,1080,1080,711,488,300,300
CASERMWJ-Rk,CASERMWJ-Rk_vase_0.90.jpg,vase,0.895554841,1080,1080,327,520,300,300
CAsEtkQD1Zt,CAsEtkQD1Zt_vase_0.99.jpg,vase,0.994748533,1348,1080,520,797,300,300
CAsFOJSBSh6,CAsFOJSBSh6_bowl_0.89.jpg,bowl,0.889402211,1080,1080,207,304,300,300
CAsFxTHKclE,CAsFxTHKclE_vase_0.85.jpg,vase,0.848015428,1350,1080,302,714,300,300
CASG3uqpBtu,CASG3uqpBtu_vase_1.00.jpg,vase,0.995043457,1350,1080,360,783,300,300
CAsggkbDXBf,CAsggkbDXBf_bowl_0.92.jpg,bowl,0.91924721,1077,1080,0,122,300,300
CASGky-jYi5,CASGky-jYi5_vase_0.99.jpg,vase,0.989947021,1080,1080,333,435,300,300
CAsgx3gHysd,CAsgx3gHysd_vase_0.97.jpg,vase,0.972713053,1349,1080,550,933,300,300
CAshcm_jGT6,CAshcm_jGT6_bowl_0.97.jpg,bowl,0.972828627,1350,1080,574,646,300,300
CAshcm_jGT6,CAshcm_jGT6_bowl_0.93.jpg,bowl,0.929056346,1350,1080,102,661,300,300
CAshcm_jGT6,CAshcm_jGT6_bowl_0.85.jpg,bowl,0.845846772,1350,1080,101,588,300,300
CAsHgWPHz5Q,CAsHgWPHz5Q_bowl_0.84.jpg,bowl,0.840891302,952,1080,0,313,300,300
CAshrqLlISb,CAshrqLlISb_vase_0.99.jpg,vase,0.986497164,740,742,497,301,300,300
CAsICsOjAV9,CAsICsOjAV9_vase_0.97.jpg,vase,0.974784911,892,892,650,440,300,300
CAsICsOjAV9,CAsICsOjAV9_vase_0.94.jpg,vase,0.944186747,892,892,287,323,300,300
CAsiJkXDdbd,CAsiJkXDdbd_vase_0.99.jpg,vase,0.994295001,640,640,180,0,300,300
CASJ03Mjhu1,CASJ03Mjhu1_vase_0.99.jpg,vase,0.990128517,1080,1080,95,298,300,300
CASJ0W-Dg5n,CASJ0W-Dg5n_vase_0.99.jpg,vase,0.993421435,1080,1080,611,465,300,300
CASJ0W-Dg5n,CASJ0W-Dg5n_vase_0.99.jpg,vase,0.985367239,1080,1080,318,585,300,300
CASj5CdjR1r,CASj5CdjR1r_bowl_0.96.jpg,bowl,0.959041417,511,511,41,141,300,300
CASj5CdjR1r,CASj5CdjR1r_bowl_0.96.jpg,bowl,0.956414819,511,511,155,233,300,300
CASj5CdjR1r,CASj5CdjR1r_cup_0.88.jpg,cup,0.87560612,511,511,15,215,300,300
CASj5CdjR1r,CASj5CdjR1r_bowl_0.83.jpg,bowl,0.83394742,511,511,257,132,300,300
CASj5CdjR1r,CASj5CdjR1r_cup_0.81.jpg,cup,0.813398123,511,511,381,224,300,300
CASjEgWnEhn,CASjEgWnEhn_vase_0.93.jpg,vase,0.929505646,1080,1080,277,82,300,300
CASJHI9FHI8,CASJHI9FHI8_vase_1.00.jpg,vase,0.998687446,1080,1080,321,157,300,300
CASJKKAj9K0,CASJKKAj9K0_vase_0.98.jpg,vase,0.983906686,1080,1080,106,209,300,300
CAsjR4io7j_,CAsjR4io7j__vase_0.98.jpg,vase,0.984413862,640,640,277,229,300,300
CAsJrZ8qgau,CAsJrZ8qgau_vase_0.91.jpg,vase,0.908685684,1203,1080,255,430,300,300
CAsjzgGDncq,CAsjzgGDncq_vase_1.00.jpg,vase,0.997669101,1349,1080,459,780,300,300
CASkeDijtPM,CASkeDijtPM_vase_0.83.jpg,vase,0.828551531,1079,1080,158,265,300,300
CASkOeDhx8b,CASkOeDhx8b_bowl_0.93.jpg,bowl,0.931164026,1080,1080,575,366,300,300
CASKQaUo219,CASKQaUo219_bowl_0.98.jpg,bowl,0.983146131,720,1080,0,130,300,300
CASKQaUo219,CASKQaUo219_bowl_0.97.jpg,bowl,0.971380591,720,1080,289,263,300,300
CASKQaUo219,CASKQaUo219_bowl_0.97.jpg,bowl,0.966819763,720,1080,728,157,300,300
CASKQaUo219,CASKQaUo219_bowl_0.94.jpg,bowl,0.935756564,720,1080,323,77,300,300
CASKQaUo219,CASKQaUo219_bowl_0.92.jpg,bowl,0.922843516,720,1080,0,0,300,300
CASKQaUo219,CASKQaUo219_bowl_0.89.jpg,bowl,0.889541388,720,1080,665,0,300,300
CAsKQsyKdP7,CAsKQsyKdP7_vase_0.83.jpg,vase,0.831991315,1228,1080,284,211,300,300
CASksG5jtmE,CASksG5jtmE_vase_0.97.jpg,vase,0.974443555,647,647,72,0,300,300
CAsktYXHZRb,CAsktYXHZRb_vase_0.92.jpg,vase,0.92020762,573,815,317,187,300,300
CASkYARB2BB,CASkYARB2BB_bowl_0.96.jpg,bowl,0.955872118,1350,1080,0,709,300,300
CASkYARB2BB,CASkYARB2BB_vase_0.86.jpg,vase,0.860830367,1350,1080,389,495,300,300
CAskyjYH4Nz,CAskyjYH4Nz_bowl_0.94.jpg,bowl,0.940021992,1080,1080,256,798,300,300
CAskyjYH4Nz,CAskyjYH4Nz_bowl_0.87.jpg,bowl,0.869481742,1080,1080,44,710,300,300
CAsLa0lDasL,CAsLa0lDasL_vase_1.00.jpg,vase,0.995800138,1080,1080,377,96,300,300
CASLaT0qADr,CASLaT0qADr_vase_1.00.jpg,vase,0.996639788,1080,1080,749,522,300,300
CASLaT0qADr,CASLaT0qADr_vase_0.92.jpg,vase,0.922779441,1080,1080,0,505,300,300
CAsldVVjJko,CAsldVVjJko_vase_0.92.jpg,vase,0.917208135,914,1080,0,89,300,300
CASlerOnFRX,CASlerOnFRX_vase_0.99.jpg,vase,0.992747366,1224,1080,407,270,300,300
CAsLFd6jch8,CAsLFd6jch8_bowl_0.97.jpg,bowl,0.973212898,1080,1080,105,534,300,300
CAsLFd6jch8,CAsLFd6jch8_bowl_0.95.jpg,bowl,0.948898494,1080,1080,570,676,300,300
CASljkSj1Zi,CASljkSj1Zi_vase_0.88.jpg,vase,0.879985094,1080,1080,343,560,300,300
CAslqrLFSfP,CAslqrLFSfP_cup_0.82.jpg,cup,0.823532343,900,720,112,306,300,300
CAslVkPBhIV,CAslVkPBhIV_vase_1.00.jpg,vase,0.997506618,1349,1080,386,849,300,300
CASlZ3mjgqp,CASlZ3mjgqp_cup_0.94.jpg,cup,0.938851118,1350,1080,583,849,300,300
CASM543pql_,CASM543pql__bowl_0.97.jpg,bowl,0.974570453,718,1080,444,190,300,300
CAsmaF7h0RR,CAsmaF7h0RR_vase_0.98.jpg,vase,0.978432775,1080,1080,434,366,300,300
CASMFIxARmD,CASMFIxARmD_bowl_0.96.jpg,bowl,0.956704557,1080,1080,763,457,300,300
CASMFIxARmD,CASMFIxARmD_bowl_0.94.jpg,bowl,0.942718029,1080,1080,754,621,300,300
CAsmpBpjBnf,CAsmpBpjBnf_vase_0.95.jpg,vase,0.950554729,1080,1080,264,193,300,300
CASMU6ejEiu,CASMU6ejEiu_vase_1.00.jpg,vase,0.998215079,1350,1080,349,899,300,300
CAsMvOpDrF6,CAsMvOpDrF6_bowl_0.85.jpg,bowl,0.852082133,1350,1080,111,765,300,300
CAsmYgQDjL0,CAsmYgQDjL0_vase_1.00.jpg,vase,0.995192349,1080,1080,439,528,300,300
CAsmYV1HVY2,CAsmYV1HVY2_bowl_0.95.jpg,bowl,0.951537728,1079,1080,0,586,300,300
CASn-Vzhhfy,CASn-Vzhhfy_bowl_0.92.jpg,bowl,0.915734053,1080,1080,258,377,300,300
CASNFxsgY22,CASNFxsgY22_cup_0.99.jpg,cup,0.986959934,1334,1080,179,535,300,300
CASNr-ODhKX,CASNr-ODhKX_vase_0.99.jpg,vase,0.993242383,1349,1080,458,863,300,300
CASNr-ODhKX,CASNr-ODhKX_vase_0.99.jpg,vase,0.989878654,1349,1080,673,809,300,300
CAsOdsrjOJO,CAsOdsrjOJO_vase_0.95.jpg,vase,0.953827262,1080,1080,311,123,300,300
CASoM4zAJwv,CASoM4zAJwv_cup_0.91.jpg,cup,0.906974673,1080,1080,91,439,300,300
CASOMQUnupH,CASOMQUnupH_vase_1.00.jpg,vase,0.997605026,1350,1080,634,727,300,300
CAsOP9hl-sO,CAsOP9hl-sO_vase_0.96.jpg,vase,0.962614417,900,900,344,410,300,300
CAsOP9hl-sO,CAsOP9hl-sO_vase_0.94.jpg,vase,0.940644324,900,900,156,424,300,300
CAsOP9hl-sO,CAsOP9hl-sO_vase_0.91.jpg,vase,0.914775193,900,900,0,685,300,300
CAsOP9hl-sO,CAsOP9hl-sO_vase_0.81.jpg,vase,0.811603665,900,900,508,411,300,300
CAsp-WyjQ_y,CAsp-WyjQ_y_vase_0.92.jpg,vase,0.91783762,1080,1080,0,32,300,300
CAsPBI2g9gJ,CAsPBI2g9gJ_vase_0.98.jpg,vase,0.983914971,1082,1080,434,658,300,300
CASpmR6HkPQ,CASpmR6HkPQ_vase_0.97.jpg,vase,0.971620917,1350,1080,178,180,300,300
CAsPoCOD3rU,CAsPoCOD3rU_vase_0.99.jpg,vase,0.993819356,1080,1080,368,368,300,300
CAsq59LjAvh,CAsq59LjAvh_vase_0.97.jpg,vase,0.974527538,1080,1080,426,496,300,300
CASqdFtDTnI,CASqdFtDTnI_bowl_0.94.jpg,bowl,0.944146872,891,1080,0,0,300,300
CASqdFtDTnI,CASqdFtDTnI_bowl_0.82.jpg,bowl,0.823526144,891,1080,619,0,300,300
CASqfm9Ju2X,CASqfm9Ju2X_bowl_0.96.jpg,bowl,0.95810473,800,800,294,66,300,300
CASqfm9Ju2X,CASqfm9Ju2X_cup_0.88.jpg,cup,0.875372171,800,800,393,474,300,300
CASqfm9Ju2X,CASqfm9Ju2X_bowl_0.86.jpg,bowl,0.860890388,800,800,0,289,300,300
CASqfm9Ju2X,CASqfm9Ju2X_bowl_0.85.jpg,bowl,0.84801662,800,800,384,470,300,300
CASqKW9hbx4,CASqKW9hbx4_cup_0.90.jpg,cup,0.89645654,1080,1080,521,216,300,300
CASqKW9hbx4,CASqKW9hbx4_cup_0.87.jpg,cup,0.867835641,1080,1080,149,261,300,300
CASqozlnch0,CASqozlnch0_vase_0.99.jpg,vase,0.99487263,1350,1080,552,597,300,300
CASqvMwpxux,CASqvMwpxux_cup_0.99.jpg,cup,0.99410373,1080,1080,312,515,300,300
CASqwSiDngc,CASqwSiDngc_cup_0.98.jpg,cup,0.983581781,1080,1080,293,495,300,300
CAsq_Q6D1XY,CAsq_Q6D1XY_vase_0.99.jpg,vase,0.992389798,1080,1080,371,644,300,300
CAsq_Q6D1XY,CAsq_Q6D1XY_vase_0.91.jpg,vase,0.907843769,1080,1080,661,549,300,300
CASrb5yDxlq,CASrb5yDxlq_vase_0.98.jpg,vase,0.980301142,640,640,165,0,300,300
CAsRJEXn40N,CAsRJEXn40N_vase_0.98.jpg,vase,0.980117917,1080,1080,420,513,300,300
CAsrjx4Jnta,CAsrjx4Jnta_vase_0.90.jpg,vase,0.904488206,1080,1080,507,117,300,300
CASrn24HaJq,CASrn24HaJq_vase_0.98.jpg,vase,0.98192358,819,821,439,367,300,300
CASrn24HaJq,CASrn24HaJq_vase_0.92.jpg,vase,0.917672753,819,821,228,374,300,300
CASrn24HaJq,CASrn24HaJq_vase_0.90.jpg,vase,0.896700263,819,821,27,320,300,300
CASRQf_FIZZ,CASRQf_FIZZ_cup_0.98.jpg,cup,0.982387722,1080,1080,100,236,300,300
CAsskjQj9EB,CAsskjQj9EB_vase_0.99.jpg,vase,0.993450284,816,846,134,398,300,300
CAsskjQj9EB,CAsskjQj9EB_vase_0.99.jpg,vase,0.989578247,816,846,417,384,300,300
CAssQO9BFcl,CAssQO9BFcl_vase_0.91.jpg,vase,0.914511263,1124,1080,383,581,300,300
CASsZIRj5bp,CASsZIRj5bp_cup_0.96.jpg,cup,0.955023527,1350,1080,259,286,300,300
CASTbmhjGcM,CASTbmhjGcM_cup_0.98.jpg,cup,0.978775203,1080,1080,203,379,300,300
CAStdzhHdet,CAStdzhHdet_vase_0.99.jpg,vase,0.993621051,1293,1080,368,723,300,300
CASTiPkj91W,CASTiPkj91W_vase_0.97.jpg,vase,0.968449354,1080,1080,246,454,300,300
CASTvYojCEA,CASTvYojCEA_cup_1.00.jpg,cup,0.996225953,1080,1080,148,527,300,300
CAsTWY_HrLK,CAsTWY_HrLK_vase_1.00.jpg,vase,0.995321453,720,720,274,382,300,300
CASU7rcHxuj,CASU7rcHxuj_vase_0.98.jpg,vase,0.981979072,1080,1080,0,142,300,300
CASuf-hgHaG,CASuf-hgHaG_bowl_0.95.jpg,bowl,0.950511396,900,900,413,0,300,300
CASuf-hgHaG,CASuf-hgHaG_bowl_0.91.jpg,bowl,0.909258246,900,900,150,438,300,300
CAsV2UqD40m,CAsV2UqD40m_vase_0.98.jpg,vase,0.975973845,1080,1080,156,418,300,300
CASvAHjK3Uv,CASvAHjK3Uv_vase_0.98.jpg,vase,0.984958172,1350,1080,267,558,300,300
CASVAV-nJd0,CASVAV-nJd0_vase_0.92.jpg,vase,0.924428701,960,960,142,0,300,300
CASvCSMp15z,CASvCSMp15z_cup_0.97.jpg,cup,0.966200292,1077,1080,134,144,300,300
CASVHIWHkqf,CASVHIWHkqf_vase_0.98.jpg,vase,0.977885127,1080,1080,0,62,300,300
CASVJuSKZy_,CASVJuSKZy__vase_0.92.jpg,vase,0.920945525,1080,1080,333,515,300,300
CASvuFQDXOI,CASvuFQDXOI_vase_1.00.jpg,vase,0.995135546,1080,1080,410,95,300,300
CASvuFQDXOI,CASvuFQDXOI_vase_0.99.jpg,vase,0.986548007,1080,1080,550,595,300,300
CASvuFQDXOI,CASvuFQDXOI_vase_0.98.jpg,vase,0.981259346,1080,1080,162,524,300,300
CAsvyMUjOML,CAsvyMUjOML_bowl_0.85.jpg,bowl,0.849383652,864,1080,139,375,300,300
CAsWbeBhkiO,CAsWbeBhkiO_vase_0.88.jpg,vase,0.883318424,1350,1080,284,373,300,300
CASWOZgprGG,CASWOZgprGG_cup_0.99.jpg,cup,0.989580512,1080,1080,601,309,300,300
CASWOZgprGG,CASWOZgprGG_cup_0.99.jpg,cup,0.987304211,1080,1080,92,125,300,300
CASWOZgprGG,CASWOZgprGG_cup_0.96.jpg,cup,0.957690835,1080,1080,393,157,300,300
CASWOZgprGG,CASWOZgprGG_cup_0.96.jpg,cup,0.956780255,1080,1080,391,37,300,300
CASWOZgprGG,CASWOZgprGG_cup_0.95.jpg,cup,0.949484408,1080,1080,684,110,300,300
CAswuCIDy1H,CAswuCIDy1H_vase_1.00.jpg,vase,0.997174084,1080,1080,398,551,300,300
CASwZaxAO09,CASwZaxAO09_cup_0.89.jpg,cup,0.886683464,720,720,299,278,300,300
CASX3iXjnDc,CASX3iXjnDc_vase_0.88.jpg,vase,0.877788007,400,320,0,23,300,300
CASX3KwFIhU,CASX3KwFIhU_cup_0.86.jpg,cup,0.860862851,1080,1080,272,495,300,300
CASxdarqwZN,CASxdarqwZN_vase_1.00.jpg,vase,0.996275127,1080,1080,411,499,300,300
CAsXE-dFIsU,CAsXE-dFIsU_vase_1.00.jpg,vase,0.996822715,1350,1080,320,701,300,300
CASxMQFAEwe,CASxMQFAEwe_cup_0.94.jpg,cup,0.93789202,807,1080,107,93,300,300
CASxTDDDiJR,CASxTDDDiJR_vase_0.85.jpg,vase,0.851713777,1162,1080,216,508,300,300
CAsXVojBH09,CAsXVojBH09_vase_0.99.jpg,vase,0.98955071,1350,1080,325,752,300,300
CAsY6T3HIEb,CAsY6T3HIEb_vase_0.95.jpg,vase,0.954209924,1080,1080,361,623,300,300
CASyBOdAsUb,CASyBOdAsUb_vase_0.97.jpg,vase,0.968719006,973,973,169,390,300,300
CASYbsoDzQR,CASYbsoDzQR_cup_1.00.jpg,cup,0.997990549,1080,1080,358,232,300,300
CAsyIt7jpKi,CAsyIt7jpKi_vase_0.99.jpg,vase,0.993308544,1085,1080,349,615,300,300
CASZ2OPDSYc,CASZ2OPDSYc_cup_0.97.jpg,cup,0.973556936,1044,1044,290,400,300,300
CAsZCPuJkuV,CAsZCPuJkuV_cup_0.94.jpg,cup,0.937992871,700,700,220,138,300,300
CASzHJTjUEC,CASzHJTjUEC_vase_0.99.jpg,vase,0.991758823,732,732,209,272,300,300
CASZmPoDQ7A,CASZmPoDQ7A_cup_0.93.jpg,cup,0.931937635,1080,1080,366,225,300,300
CASznQAnuLQ,CASznQAnuLQ_bowl_0.97.jpg,bowl,0.974723816,1080,1080,161,358,300,300
CASznQAnuLQ,CASznQAnuLQ_bowl_0.89.jpg,bowl,0.891209662,1080,1080,200,533,300,300
CAszP6ZAPr5,CAszP6ZAPr5_vase_0.97.jpg,vase,0.96679014,1350,1080,286,688,300,300
CAS_dwpDoOJ,CAS_dwpDoOJ_cup_0.91.jpg,cup,0.91121918,1080,1080,163,530,300,300
CAS_P_2DpbW,CAS_P_2DpbW_cup_0.91.jpg,cup,0.914675832,806,1080,544,391,300,300
CAs_tmlj54c,CAs_tmlj54c_vase_0.98.jpg,vase,0.976688623,1080,1080,225,130,300,300
CAt0IOIHqwi,CAt0IOIHqwi_bowl_0.95.jpg,bowl,0.952123702,1080,1080,110,211,300,300
CAT3uCmjpPS,CAT3uCmjpPS_cup_0.95.jpg,cup,0.949794769,977,977,267,229,300,300
CAT3uCmjpPS,CAT3uCmjpPS_cup_0.93.jpg,cup,0.926553369,977,977,507,206,300,300
CAT3uCmjpPS,CAT3uCmjpPS_cup_0.89.jpg,cup,0.893202305,977,977,509,539,300,300
CAT3uCmjpPS,CAT3uCmjpPS_cup_0.84.jpg,cup,0.843533218,977,977,595,337,300,300
CAT3uCmjpPS,CAT3uCmjpPS_cup_0.81.jpg,cup,0.806955934,977,977,136,347,300,300
CAT4ChQjxTa,CAT4ChQjxTa_bowl_0.94.jpg,bowl,0.937880397,1080,1080,598,484,300,300
CAt4khODeN4,CAt4khODeN4_vase_0.87.jpg,vase,0.868911326,1080,1080,350,148,300,300
CAT50H0ASXL,CAT50H0ASXL_vase_0.97.jpg,vase,0.974792063,1080,1080,220,491,300,300
CAT5gNwD9Fy,CAT5gNwD9Fy_cup_0.98.jpg,cup,0.978607655,1350,1080,0,593,300,300
CAT5gNwD9Fy,CAT5gNwD9Fy_cup_0.96.jpg,cup,0.962363064,1350,1080,561,595,300,300
CAT5gNwD9Fy,CAT5gNwD9Fy_cup_0.96.jpg,cup,0.958165169,1350,1080,0,74,300,300
CAT5gNwD9Fy,CAT5gNwD9Fy_cup_0.95.jpg,cup,0.95336014,1350,1080,558,73,300,300
CAT5gNwD9Fy,CAT5gNwD9Fy_cup_0.90.jpg,cup,0.896262705,1350,1080,557,1101,300,300
CAT7AEPj3Xc,CAT7AEPj3Xc_vase_0.99.jpg,vase,0.988401115,640,640,154,69,300,300
CAT8AdxDcr-,CAT8AdxDcr-_cup_0.90.jpg,cup,0.895650566,1080,1080,490,304,300,300
CAT8AdxDcr-,CAT8AdxDcr-_cup_0.89.jpg,cup,0.893809676,1080,1080,54,287,300,300
CAT8cGXjEW1,CAT8cGXjEW1_bowl_0.85.jpg,bowl,0.849473834,960,960,133,520,300,300
CAT8cGXjEW1,CAT8cGXjEW1_bowl_0.85.jpg,bowl,0.847000301,960,960,320,348,300,300
CAT8cGXjEW1,CAT8cGXjEW1_bowl_0.84.jpg,bowl,0.843160629,960,960,184,279,300,300
CAT8cGXjEW1,CAT8cGXjEW1_bowl_0.82.jpg,bowl,0.822937667,960,960,443,177,300,300
CAT8cGXjEW1,CAT8cGXjEW1_bowl_0.82.jpg,bowl,0.822492838,960,960,664,353,300,300
CATA8FQh30R,CATA8FQh30R_cup_0.95.jpg,cup,0.947705269,1203,1080,87,395,300,300
CATajgTD3mW,CATajgTD3mW_vase_0.97.jpg,vase,0.967686057,1080,1080,0,111,300,300
CATaOsRpiO9,CATaOsRpiO9_vase_0.85.jpg,vase,0.849460542,1080,1080,0,64,300,300
CATAX64pxZ-,CATAX64pxZ-_cup_0.86.jpg,cup,0.856072307,1350,1080,475,913,300,300
CAtBDg6jeGw,CAtBDg6jeGw_vase_0.90.jpg,vase,0.902697146,1340,1080,651,576,300,300
CAtBDg6jeGw,CAtBDg6jeGw_bowl_0.85.jpg,bowl,0.848031223,1340,1080,0,686,300,300
CAtboYIp7ox,CAtboYIp7ox_bowl_0.99.jpg,bowl,0.993645966,1350,1080,142,750,300,300
CAtBRGhD2hX,CAtBRGhD2hX_vase_0.99.jpg,vase,0.990228593,1080,1080,375,629,300,300
CAtbyFGJOpe,CAtbyFGJOpe_bowl_0.83.jpg,bowl,0.830738962,1082,1075,325,0,300,300
CAtCRmKDua-,CAtCRmKDua-_vase_0.99.jpg,vase,0.994225383,1080,1080,162,578,300,300
CAtCRmKDua-,CAtCRmKDua-_vase_0.98.jpg,vase,0.984763384,1080,1080,797,485,300,300
CAtCRmKDua-,CAtCRmKDua-_vase_0.98.jpg,vase,0.982667565,1080,1080,531,648,300,300
CAtCRmKDua-,CAtCRmKDua-_vase_0.96.jpg,vase,0.95966047,1080,1080,277,462,300,300
CAtCRmKDua-,CAtCRmKDua-_vase_0.90.jpg,vase,0.897763908,1080,1080,722,679,300,300
CAtCRmKDua-,CAtCRmKDua-_vase_0.90.jpg,vase,0.896013141,1080,1080,319,558,300,300
CAtCRmKDua-,CAtCRmKDua-_vase_0.81.jpg,vase,0.81305784,1080,1080,694,531,300,300
CAtCYUYjqr5,CAtCYUYjqr5_vase_0.95.jpg,vase,0.947107315,1080,1080,610,810,300,300
CATDbN0jI51,CATDbN0jI51_vase_0.94.jpg,vase,0.935308158,1080,1080,0,127,300,300
CAtdi9Qn14m,CAtdi9Qn14m_bowl_0.93.jpg,bowl,0.929019511,1079,1080,326,454,300,300
CAtDjWAnGFV,CAtDjWAnGFV_vase_0.98.jpg,vase,0.978665411,1080,1080,621,560,300,300
CAtDjWAnGFV,CAtDjWAnGFV_vase_0.96.jpg,vase,0.962509215,1080,1080,91,545,300,300
CATdUIep_nQ,CATdUIep_nQ_vase_0.99.jpg,vase,0.993764281,1350,1080,385,827,300,300
CAteZ1rjlI7,CAteZ1rjlI7_vase_0.96.jpg,vase,0.958750784,1080,1080,0,83,300,300
CAtF7mhDd8B,CAtF7mhDd8B_vase_0.96.jpg,vase,0.955618739,1080,1080,656,529,300,300
CAtfBQKl_Fn,CAtfBQKl_Fn_vase_0.99.jpg,vase,0.991152704,1080,1080,588,536,300,300
CAtfBQKl_Fn,CAtfBQKl_Fn_vase_0.98.jpg,vase,0.981119692,1080,1080,341,586,300,300
CAtffl9j4Jm,CAtffl9j4Jm_vase_0.99.jpg,vase,0.993742526,1350,1080,401,811,300,300
CATFT08olK3,CATFT08olK3_vase_0.99.jpg,vase,0.993569255,1080,1080,363,377,300,300
CATFyqMljXY,CATFyqMljXY_cup_0.90.jpg,cup,0.903593302,1079,1080,0,59,300,300
CATGDumnJx3,CATGDumnJx3_vase_0.98.jpg,vase,0.982039392,1080,1080,264,299,300,300
CAtGgbgBEo_,CAtGgbgBEo__bowl_0.82.jpg,bowl,0.820831001,1080,1080,352,455,300,300
CATgggHhi2x,CATgggHhi2x_vase_0.95.jpg,vase,0.946234524,1350,1080,280,654,300,300
CATGhg2pLgH,CATGhg2pLgH_cup_0.99.jpg,cup,0.992692649,1084,1080,704,484,300,300
CATGhg2pLgH,CATGhg2pLgH_bowl_0.95.jpg,bowl,0.947611511,1084,1080,132,525,300,300
CATGljEDx08,CATGljEDx08_vase_1.00.jpg,vase,0.995658994,1080,1080,302,237,300,300
CAtGNtfjjbl,CAtGNtfjjbl_vase_0.93.jpg,vase,0.927796423,1080,1080,117,0,300,300
CAtGSgkDVYD,CAtGSgkDVYD_vase_0.98.jpg,vase,0.982127488,1080,1080,125,625,300,300
CAtGSgkDVYD,CAtGSgkDVYD_vase_0.96.jpg,vase,0.960720003,1080,1080,773,666,300,300
CAtGSgkDVYD,CAtGSgkDVYD_vase_0.95.jpg,vase,0.953969181,1080,1080,446,713,300,300
CAtGSgkDVYD,CAtGSgkDVYD_vase_0.94.jpg,vase,0.942919016,1080,1080,550,183,300,300
